dep,jour,P,T,cl_age90,pop,taux_incidence_quot,positif_7j,taux_incid_7j,dep_ok
70,2020-10-05,17,388,0,236659,7.183331291013652,75.0,31.69116746035435,Haute-Saône
70,2020-10-06,17,385,0,236659,7.183331291013652,83.0,35.071558656125475,Haute-Saône
70,2020-10-07,24,367,0,236659,10.141173587313393,95.0,40.142145449782184,Haute-Saône
70,2020-10-08,25,416,0,236659,10.563722486784783,108.0,45.63528114291026,Haute-Saône
70,2020-10-09,15,515,0,236659,6.33823349207087,111.0,46.902927841324434,Haute-Saône
70,2020-10-10,19,270,0,236659,8.028429089956436,120.0,50.70586793656696,Haute-Saône
70,2020-10-11,2,38,0,236659,0.8450977989427827,119.0,50.283319037095566,Haute-Saône
71,2020-05-13,5,483,0,553595,0.903187348151627,,,Saône-et-Loire
71,2020-05-14,15,457,0,553595,2.709562044454881,,,Saône-et-Loire
71,2020-05-15,9,596,0,553595,1.6257372266729286,,,Saône-et-Loire
71,2020-05-16,3,142,0,553595,0.5419124088909762,,,Saône-et-Loire
71,2020-05-17,3,66,0,553595,0.5419124088909762,,,Saône-et-Loire
71,2020-05-18,15,516,0,553595,2.709562044454881,,,Saône-et-Loire
71,2020-05-19,4,473,0,553595,0.7225498785213017,54.0,9.754423360037572,Saône-et-Loire
71,2020-05-20,7,616,0,553595,1.264462287412278,56.0,10.115698299298224,Saône-et-Loire
71,2020-05-21,0,70,0,553595,0.0,41.0,7.406136254843342,Saône-et-Loire
71,2020-05-22,7,451,0,553595,1.264462287412278,39.0,7.044861315582692,Saône-et-Loire
71,2020-05-23,3,147,0,553595,0.5419124088909762,39.0,7.044861315582692,Saône-et-Loire
71,2020-05-24,0,68,0,553595,0.0,36.0,6.5029489066917145,Saône-et-Loire
71,2020-05-25,12,529,0,553595,2.167649635563905,33.0,5.961036497800738,Saône-et-Loire
71,2020-05-26,2,460,0,553595,0.3612749392606509,31.0,5.599761558540088,Saône-et-Loire
71,2020-05-27,1,324,0,553595,0.18063746963032545,25.0,4.515936740758137,Saône-et-Loire
71,2020-05-28,1,319,0,553595,0.18063746963032545,26.0,4.6965742103884605,Saône-et-Loire
71,2020-05-29,1,373,0,553595,0.18063746963032545,20.0,3.612749392606508,Saône-et-Loire
71,2020-05-30,1,98,0,553595,0.18063746963032545,18.0,3.2514744533458573,Saône-et-Loire
71,2020-05-31,1,63,0,553595,0.18063746963032545,19.0,3.4321119229761834,Saône-et-Loire
71,2020-06-01,1,143,0,553595,0.18063746963032545,8.0,1.4450997570426034,Saône-et-Loire
71,2020-06-02,3,345,0,553595,0.5419124088909762,9.0,1.6257372266729286,Saône-et-Loire
71,2020-06-03,2,288,0,553595,0.3612749392606509,10.0,1.806374696303254,Saône-et-Loire
71,2020-06-04,0,280,0,553595,0.0,9.0,1.6257372266729286,Saône-et-Loire
71,2020-06-05,4,314,0,553595,0.7225498785213017,12.0,2.167649635563905,Saône-et-Loire
71,2020-06-06,0,148,0,553595,0.0,11.0,1.9870121659335795,Saône-et-Loire
71,2020-06-07,0,42,0,553595,0.0,10.0,1.806374696303254,Saône-et-Loire
71,2020-06-08,2,330,0,553595,0.3612749392606509,11.0,1.9870121659335795,Saône-et-Loire
71,2020-06-09,0,307,0,553595,0.0,8.0,1.4450997570426034,Saône-et-Loire
71,2020-06-10,2,313,0,553595,0.3612749392606509,8.0,1.4450997570426034,Saône-et-Loire
71,2020-06-11,0,229,0,553595,0.0,8.0,1.4450997570426034,Saône-et-Loire
71,2020-06-12,1,334,0,553595,0.18063746963032545,5.0,0.903187348151627,Saône-et-Loire
71,2020-06-13,0,103,0,553595,0.0,5.0,0.903187348151627,Saône-et-Loire
71,2020-06-14,1,46,0,553595,0.18063746963032545,6.0,1.0838248177819525,Saône-et-Loire
71,2020-06-15,1,331,0,553595,0.18063746963032545,5.0,0.903187348151627,Saône-et-Loire
71,2020-06-16,1,278,0,553595,0.18063746963032545,6.0,1.0838248177819525,Saône-et-Loire
71,2020-06-17,0,290,0,553595,0.0,4.0,0.7225498785213017,Saône-et-Loire
71,2020-06-18,1,195,0,553595,0.18063746963032545,5.0,0.903187348151627,Saône-et-Loire
71,2020-06-19,2,268,0,553595,0.3612749392606509,6.0,1.0838248177819525,Saône-et-Loire
71,2020-06-20,0,81,0,553595,0.0,6.0,1.0838248177819525,Saône-et-Loire
71,2020-06-21,1,44,0,553595,0.18063746963032545,6.0,1.0838248177819525,Saône-et-Loire
71,2020-06-22,0,406,0,553595,0.0,5.0,0.903187348151627,Saône-et-Loire
71,2020-06-23,0,266,0,553595,0.0,4.0,0.7225498785213017,Saône-et-Loire
71,2020-06-24,1,212,0,553595,0.18063746963032545,5.0,0.903187348151627,Saône-et-Loire
71,2020-06-25,1,175,0,553595,0.18063746963032545,5.0,0.903187348151627,Saône-et-Loire
71,2020-06-26,1,267,0,553595,0.18063746963032545,4.0,0.7225498785213017,Saône-et-Loire
71,2020-06-27,4,228,0,553595,0.7225498785213017,8.0,1.4450997570426034,Saône-et-Loire
71,2020-06-28,1,49,0,553595,0.18063746963032545,8.0,1.4450997570426034,Saône-et-Loire
71,2020-06-29,3,310,0,553595,0.5419124088909762,11.0,1.9870121659335795,Saône-et-Loire
71,2020-06-30,5,418,0,553595,0.903187348151627,16.0,2.890199514085207,Saône-et-Loire
71,2020-07-01,1,327,0,553595,0.18063746963032545,16.0,2.890199514085207,Saône-et-Loire
71,2020-07-02,3,290,0,553595,0.5419124088909762,18.0,3.2514744533458573,Saône-et-Loire
71,2020-07-03,2,393,0,553595,0.3612749392606509,19.0,3.4321119229761834,Saône-et-Loire
71,2020-07-04,0,129,0,553595,0.0,15.0,2.709562044454881,Saône-et-Loire
71,2020-07-05,0,57,0,553595,0.0,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-06,3,391,0,553595,0.5419124088909762,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-07,3,393,0,553595,0.5419124088909762,12.0,2.167649635563905,Saône-et-Loire
71,2020-07-08,5,483,0,553595,0.903187348151627,16.0,2.890199514085207,Saône-et-Loire
71,2020-07-09,0,412,0,553595,0.0,13.0,2.3482871051942307,Saône-et-Loire
71,2020-07-10,3,307,0,553595,0.5419124088909762,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-11,0,95,0,553595,0.0,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-12,0,62,0,553595,0.0,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-13,3,322,0,553595,0.5419124088909762,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-14,0,49,0,553595,0.0,11.0,1.9870121659335795,Saône-et-Loire
71,2020-07-15,2,552,0,553595,0.3612749392606509,8.0,1.4450997570426034,Saône-et-Loire
71,2020-07-16,2,510,0,553595,0.3612749392606509,10.0,1.806374696303254,Saône-et-Loire
71,2020-07-17,1,484,0,553595,0.18063746963032545,8.0,1.4450997570426034,Saône-et-Loire
71,2020-07-18,0,180,0,553595,0.0,8.0,1.4450997570426034,Saône-et-Loire
71,2020-07-19,0,73,0,553595,0.0,8.0,1.4450997570426034,Saône-et-Loire
71,2020-07-20,0,468,0,553595,0.0,5.0,0.903187348151627,Saône-et-Loire
71,2020-07-21,1,498,0,553595,0.18063746963032545,6.0,1.0838248177819525,Saône-et-Loire
71,2020-07-22,2,431,0,553595,0.3612749392606509,6.0,1.0838248177819525,Saône-et-Loire
71,2020-07-23,1,460,0,553595,0.18063746963032545,5.0,0.903187348151627,Saône-et-Loire
71,2020-07-24,1,515,0,553595,0.18063746963032545,5.0,0.903187348151627,Saône-et-Loire
71,2020-07-25,2,137,0,553595,0.3612749392606509,7.0,1.264462287412278,Saône-et-Loire
71,2020-07-26,1,84,0,553595,0.18063746963032545,8.0,1.4450997570426034,Saône-et-Loire
71,2020-07-27,6,411,0,553595,1.0838248177819525,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-28,1,465,0,553595,0.18063746963032545,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-29,2,347,0,553595,0.3612749392606509,14.0,2.528924574824556,Saône-et-Loire
71,2020-07-30,4,346,0,553595,0.7225498785213017,17.0,3.0708369837155325,Saône-et-Loire
71,2020-07-31,0,410,0,553595,0.0,16.0,2.890199514085207,Saône-et-Loire
71,2020-08-01,0,157,0,553595,0.0,14.0,2.528924574824556,Saône-et-Loire
71,2020-08-02,1,73,0,553595,0.18063746963032545,14.0,2.528924574824556,Saône-et-Loire
71,2020-08-03,1,454,0,553595,0.18063746963032545,9.0,1.6257372266729286,Saône-et-Loire
71,2020-08-04,2,416,0,553595,0.3612749392606509,10.0,1.806374696303254,Saône-et-Loire
71,2020-08-05,4,362,0,553595,0.7225498785213017,12.0,2.167649635563905,Saône-et-Loire
71,2020-08-06,0,496,0,553595,0.0,8.0,1.4450997570426034,Saône-et-Loire
71,2020-08-07,3,412,0,553595,0.5419124088909762,11.0,1.9870121659335795,Saône-et-Loire
71,2020-08-08,3,150,0,553595,0.5419124088909762,14.0,2.528924574824556,Saône-et-Loire
71,2020-08-09,1,67,0,553595,0.18063746963032545,14.0,2.528924574824556,Saône-et-Loire
71,2020-08-10,6,398,0,553595,1.0838248177819525,19.0,3.4321119229761834,Saône-et-Loire
71,2020-08-11,6,407,0,553595,1.0838248177819525,23.0,4.154661801497483,Saône-et-Loire
71,2020-08-12,5,507,0,553595,0.903187348151627,24.0,4.33529927112781,Saône-et-Loire
71,2020-08-13,10,440,0,553595,1.806374696303254,34.0,6.141673967431065,Saône-et-Loire
71,2020-08-14,9,559,0,553595,1.6257372266729286,40.0,7.225498785213016,Saône-et-Loire
71,2020-08-15,1,94,0,553595,0.18063746963032545,38.0,6.864223845952368,Saône-et-Loire
71,2020-08-16,5,71,0,553595,0.903187348151627,42.0,7.586773724473669,Saône-et-Loire
71,2020-08-17,20,510,0,553595,3.612749392606508,56.0,10.115698299298224,Saône-et-Loire
71,2020-08-18,16,541,0,553595,2.890199514085207,66.0,11.92207299560148,Saône-et-Loire
71,2020-08-19,23,544,0,553595,4.154661801497483,84.0,15.173547448947337,Saône-et-Loire
71,2020-08-20,8,707,0,553595,1.4450997570426034,82.0,14.812272509686684,Saône-et-Loire
71,2020-08-21,10,745,0,553595,1.806374696303254,83.0,14.992909979317009,Saône-et-Loire
71,2020-08-22,5,499,0,553595,0.903187348151627,87.0,15.715459857838312,Saône-et-Loire
71,2020-08-23,6,167,0,553595,1.0838248177819525,88.0,15.896097327468633,Saône-et-Loire
71,2020-08-24,24,899,0,553595,4.33529927112781,92.0,16.618647205989934,Saône-et-Loire
71,2020-08-25,20,789,0,553595,3.612749392606508,96.0,17.34119708451124,Saône-et-Loire
71,2020-08-26,14,657,0,553595,2.528924574824556,87.0,15.715459857838312,Saône-et-Loire
71,2020-08-27,26,865,0,553595,4.6965742103884605,105.0,18.966934311184172,Saône-et-Loire
71,2020-08-28,17,918,0,553595,3.0708369837155325,112.0,20.231396598596447,Saône-et-Loire
71,2020-08-29,6,314,0,553595,1.0838248177819525,113.0,20.412034068226774,Saône-et-Loire
71,2020-08-30,3,97,0,553595,0.5419124088909762,110.0,19.8701216593358,Saône-et-Loire
71,2020-08-31,33,940,0,553595,5.961036497800738,119.0,21.495858886008726,Saône-et-Loire
71,2020-09-01,37,992,0,553595,6.68358637632204,136.0,24.56669586972426,Saône-et-Loire
71,2020-09-02,34,979,0,553595,6.141673967431065,156.0,28.179445262330766,Saône-et-Loire
71,2020-09-03,41,1228,0,553595,7.406136254843342,171.0,30.88900730678565,Saône-et-Loire
71,2020-09-04,52,1228,0,553595,9.393148420776924,206.0,37.21131874384704,Saône-et-Loire
71,2020-09-05,28,536,0,553595,5.057849149649112,228.0,41.1853430757142,Saône-et-Loire
71,2020-09-06,4,186,0,553595,0.7225498785213017,229.0,41.36598054534453,Saône-et-Loire
71,2020-09-07,58,1398,0,553595,10.476973238558873,254.0,45.881917286102656,Saône-et-Loire
71,2020-09-08,41,1269,0,553595,7.406136254843342,258.0,46.604467164623955,Saône-et-Loire
71,2020-09-09,42,1236,0,553595,7.586773724473669,266.0,48.04956692166657,Saône-et-Loire
71,2020-09-10,43,1296,0,553595,7.767411194103992,268.0,48.410841860927206,Saône-et-Loire
71,2020-09-11,77,1655,0,553595,13.909085161535055,293.0,52.92677860168534,Saône-et-Loire
71,2020-09-12,17,469,0,553595,3.0708369837155325,282.0,50.939766435751764,Saône-et-Loire
71,2020-09-13,8,125,0,553595,1.4450997570426034,286.0,51.66231631427307,Saône-et-Loire
71,2020-09-14,87,1932,0,553595,15.715459857838312,315.0,56.900802933552505,Saône-et-Loire
71,2020-09-15,46,1719,0,553595,8.309323602994969,320.0,57.80399028170413,Saône-et-Loire
71,2020-09-16,63,1474,0,553595,11.3801605867105,341.0,61.597377143940975,Saône-et-Loire
71,2020-09-17,83,1452,0,553595,14.992909979317009,381.0,68.82287592915398,Saône-et-Loire
71,2020-09-18,57,1640,0,553595,10.29633576892855,361.0,65.21012653654748,Saône-et-Loire
71,2020-09-19,13,453,0,553595,2.3482871051942307,357.0,64.48757665802617,Saône-et-Loire
71,2020-09-20,8,144,0,553595,1.4450997570426034,357.0,64.48757665802617,Saône-et-Loire
71,2020-09-21,78,1665,0,553595,14.08972263116538,348.0,62.861839431353246,Saône-et-Loire
71,2020-09-22,71,1414,0,553595,12.825260343753106,373.0,67.37777617211138,Saône-et-Loire
71,2020-09-23,55,1365,0,553595,9.9350608296679,365.0,65.93267641506878,Saône-et-Loire
71,2020-09-24,71,1307,0,553595,12.825260343753106,353.0,63.76502677950487,Saône-et-Loire
71,2020-09-25,72,1312,0,553595,13.005897813383427,368.0,66.47458882395975,Saône-et-Loire
71,2020-09-26,25,328,0,553595,4.515936740758137,380.0,68.64223845952367,Saône-et-Loire
71,2020-09-27,9,127,0,553595,1.6257372266729286,381.0,68.82287592915398,Saône-et-Loire
71,2020-09-28,78,1448,0,553595,14.08972263116538,381.0,68.82287592915398,Saône-et-Loire
71,2020-09-29,68,1182,0,553595,12.28334793486213,378.0,68.280963520263,Saône-et-Loire
71,2020-09-30,96,1150,0,553595,17.34119708451124,419.0,75.68709977510635,Saône-et-Loire
71,2020-10-01,117,1095,0,553595,21.134583946748073,465.0,83.99642337810133,Saône-et-Loire
71,2020-10-02,144,1330,0,553595,26.011795626766855,537.0,97.00232119148475,Saône-et-Loire
71,2020-10-03,46,403,0,553595,8.309323602994969,558.0,100.79570805372158,Saône-et-Loire
71,2020-10-04,5,112,0,553595,0.903187348151627,554.0,100.07315817520029,Saône-et-Loire
71,2020-10-05,174,1598,0,553595,31.430919715676623,650.0,117.41435525971151,Saône-et-Loire
71,2020-10-06,135,1464,0,553595,24.386058400093926,717.0,129.51706572494336,Saône-et-Loire
71,2020-10-07,188,1617,0,553595,33.95984429050118,809.0,146.1357129309333,Saône-et-Loire
71,2020-10-08,170,1471,0,553595,30.708369837155324,862.0,155.7094988213405,Saône-et-Loire
71,2020-10-09,271,2223,0,553595,48.95275426981818,989.0,178.65045746439182,Saône-et-Loire
71,2020-10-10,65,660,0,553595,11.741435525971152,1008.0,182.082569387368,Saône-et-Loire
71,2020-10-11,7,119,0,553595,1.264462287412278,1010.0,182.4438443266287,Saône-et-Loire
89,2020-05-13,4,384,0,338291,1.1824139572143508,,,Yonne
89,2020-05-14,0,351,0,338291,0.0,,,Yonne
89,2020-05-15,4,416,0,338291,1.1824139572143508,,,Yonne
89,2020-05-16,8,196,0,338291,2.3648279144287017,,,Yonne
89,2020-05-17,3,52,0,338291,0.8868104679107632,,,Yonne
89,2020-05-18,2,435,0,338291,0.5912069786071754,,,Yonne
89,2020-05-19,8,433,0,338291,2.3648279144287017,29.0,8.572501189804044,Yonne
89,2020-05-20,5,394,0,338291,1.4780174465179388,30.0,8.868104679107631,Yonne
89,2020-05-21,2,64,0,338291,0.5912069786071754,32.0,9.459311657714807,Yonne
89,2020-05-22,2,356,0,338291,0.5912069786071754,30.0,8.868104679107631,Yonne
89,2020-05-23,5,182,0,338291,1.4780174465179388,27.0,7.98129421119687,Yonne
89,2020-05-24,3,58,0,338291,0.8868104679107632,27.0,7.98129421119687,Yonne
89,2020-05-25,0,373,0,338291,0.0,25.0,7.390087232589693,Yonne
89,2020-05-26,2,358,0,338291,0.5912069786071754,19.0,5.6164662967681656,Yonne
89,2020-05-27,1,303,0,338291,0.2956034893035877,15.0,4.4340523395538165,Yonne
89,2020-05-28,0,275,0,338291,0.0,13.0,3.8428453609466406,Yonne
89,2020-05-29,0,356,0,338291,0.0,11.0,3.2516383823394652,Yonne
89,2020-05-30,1,139,0,338291,0.2956034893035877,7.0,2.0692244251251144,Yonne
89,2020-05-31,0,45,0,338291,0.0,4.0,1.1824139572143508,Yonne
89,2020-06-01,0,48,0,338291,0.0,4.0,1.1824139572143508,Yonne
89,2020-06-02,8,494,0,338291,2.3648279144287017,10.0,2.956034893035877,Yonne
89,2020-06-03,6,310,0,338291,1.7736209358215265,15.0,4.4340523395538165,Yonne
89,2020-06-04,2,279,0,338291,0.5912069786071754,17.0,5.025259318160992,Yonne
89,2020-06-05,2,314,0,338291,0.5912069786071754,19.0,5.6164662967681656,Yonne
89,2020-06-06,2,128,0,338291,0.5912069786071754,20.0,5.912069786071755,Yonne
89,2020-06-07,0,39,0,338291,0.0,20.0,5.912069786071755,Yonne
89,2020-06-08,1,312,0,338291,0.2956034893035877,21.0,6.207673275375343,Yonne
89,2020-06-09,0,273,0,338291,0.0,13.0,3.8428453609466406,Yonne
89,2020-06-10,1,286,0,338291,0.2956034893035877,8.0,2.3648279144287017,Yonne
89,2020-06-11,1,321,0,338291,0.2956034893035877,7.0,2.0692244251251144,Yonne
89,2020-06-12,0,286,0,338291,0.0,5.0,1.4780174465179388,Yonne
89,2020-06-13,0,123,0,338291,0.0,3.0,0.8868104679107632,Yonne
89,2020-06-14,0,73,0,338291,0.0,3.0,0.8868104679107632,Yonne
89,2020-06-15,0,249,0,338291,0.0,2.0,0.5912069786071754,Yonne
89,2020-06-16,2,236,0,338291,0.5912069786071754,4.0,1.1824139572143508,Yonne
89,2020-06-17,0,289,0,338291,0.0,3.0,0.8868104679107632,Yonne
89,2020-06-18,0,212,0,338291,0.0,2.0,0.5912069786071754,Yonne
89,2020-06-19,0,330,0,338291,0.0,2.0,0.5912069786071754,Yonne
89,2020-06-20,1,106,0,338291,0.2956034893035877,3.0,0.8868104679107632,Yonne
89,2020-06-21,0,34,0,338291,0.0,3.0,0.8868104679107632,Yonne
89,2020-06-22,1,200,0,338291,0.2956034893035877,4.0,1.1824139572143508,Yonne
89,2020-06-23,2,170,0,338291,0.5912069786071754,4.0,1.1824139572143508,Yonne
89,2020-06-24,2,213,0,338291,0.5912069786071754,6.0,1.7736209358215265,Yonne
89,2020-06-25,2,168,0,338291,0.5912069786071754,8.0,2.3648279144287017,Yonne
89,2020-06-26,0,260,0,338291,0.0,8.0,2.3648279144287017,Yonne
89,2020-06-27,3,134,0,338291,0.8868104679107632,10.0,2.956034893035877,Yonne
89,2020-06-28,4,55,0,338291,1.1824139572143508,14.0,4.138448850250229,Yonne
89,2020-06-29,0,313,0,338291,0.0,13.0,3.8428453609466406,Yonne
89,2020-06-30,0,513,0,338291,0.0,11.0,3.2516383823394652,Yonne
89,2020-07-01,2,305,0,338291,0.5912069786071754,11.0,3.2516383823394652,Yonne
89,2020-07-02,1,279,0,338291,0.2956034893035877,10.0,2.956034893035877,Yonne
89,2020-07-03,0,295,0,338291,0.0,10.0,2.956034893035877,Yonne
89,2020-07-04,0,266,0,338291,0.0,7.0,2.0692244251251144,Yonne
89,2020-07-05,1,59,0,338291,0.2956034893035877,4.0,1.1824139572143508,Yonne
89,2020-07-06,0,278,0,338291,0.0,4.0,1.1824139572143508,Yonne
89,2020-07-07,2,304,0,338291,0.5912069786071754,6.0,1.7736209358215265,Yonne
89,2020-07-08,0,312,0,338291,0.0,4.0,1.1824139572143508,Yonne
89,2020-07-09,1,268,0,338291,0.2956034893035877,4.0,1.1824139572143508,Yonne
89,2020-07-10,2,290,0,338291,0.5912069786071754,6.0,1.7736209358215265,Yonne
89,2020-07-11,5,154,0,338291,1.4780174465179388,11.0,3.2516383823394652,Yonne
89,2020-07-12,1,63,0,338291,0.2956034893035877,11.0,3.2516383823394652,Yonne
89,2020-07-13,0,260,0,338291,0.0,11.0,3.2516383823394652,Yonne
89,2020-07-14,1,64,0,338291,0.2956034893035877,10.0,2.956034893035877,Yonne
89,2020-07-15,3,284,0,338291,0.8868104679107632,13.0,3.8428453609466406,Yonne
89,2020-07-16,2,481,0,338291,0.5912069786071754,14.0,4.138448850250229,Yonne
89,2020-07-17,2,373,0,338291,0.5912069786071754,14.0,4.138448850250229,Yonne
89,2020-07-18,0,237,0,338291,0.0,9.0,2.66043140373229,Yonne
89,2020-07-19,0,61,0,338291,0.0,8.0,2.3648279144287017,Yonne
89,2020-07-20,2,354,0,338291,0.5912069786071754,10.0,2.956034893035877,Yonne
89,2020-07-21,2,317,0,338291,0.5912069786071754,11.0,3.2516383823394652,Yonne
89,2020-07-22,0,276,0,338291,0.0,8.0,2.3648279144287017,Yonne
89,2020-07-23,5,377,0,338291,1.4780174465179388,11.0,3.2516383823394652,Yonne
89,2020-07-24,3,384,0,338291,0.8868104679107632,12.0,3.5472418716430534,Yonne
89,2020-07-25,1,226,0,338291,0.2956034893035877,13.0,3.8428453609466406,Yonne
89,2020-07-26,3,49,0,338291,0.8868104679107632,16.0,4.729655828857403,Yonne
89,2020-07-27,4,381,0,338291,1.1824139572143508,18.0,5.32086280746458,Yonne
89,2020-07-28,2,483,0,338291,0.5912069786071754,18.0,5.32086280746458,Yonne
89,2020-07-29,5,365,0,338291,1.4780174465179388,23.0,6.798880253982518,Yonne
