dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
58,2020-05-13,0,177,0,0.0,,,
58,2020-05-14,0,93,0,0.0,,,
58,2020-05-15,29,258,0,11.24031007751938,,,
58,2020-05-16,1,18,0,5.555555555555555,,,
58,2020-05-17,0,11,0,0.0,,,
58,2020-05-18,1,143,0,0.6993006993006993,,,
58,2020-05-19,0,164,0,0.0,31.0,864.0,3.587962962962963
58,2020-05-20,2,175,0,1.1428571428571428,33.0,862.0,3.82830626450116
58,2020-05-21,0,31,0,0.0,33.0,800.0,4.125
58,2020-05-22,0,97,0,0.0,4.0,639.0,0.6259780907668232
58,2020-05-23,2,31,0,6.451612903225806,5.0,652.0,0.7668711656441718
58,2020-05-24,0,29,0,0.0,5.0,670.0,0.7462686567164178
58,2020-05-25,1,139,0,0.7194244604316548,5.0,666.0,0.7507507507507507
58,2020-05-26,1,149,0,0.6711409395973155,6.0,651.0,0.9216589861751152
58,2020-05-27,0,127,0,0.0,4.0,603.0,0.6633499170812603
58,2020-05-28,1,110,0,0.9090909090909091,5.0,682.0,0.7331378299120235
58,2020-05-29,2,85,0,2.3529411764705883,7.0,670.0,1.0447761194029852
58,2020-05-30,1,33,0,3.0303030303030303,6.0,672.0,0.8928571428571428
58,2020-05-31,0,18,0,0.0,6.0,661.0,0.9077155824508321
58,2020-06-01,0,32,0,0.0,5.0,554.0,0.9025270758122743
58,2020-06-02,1,117,0,0.8547008547008548,5.0,522.0,0.9578544061302682
58,2020-06-03,0,104,0,0.0,5.0,499.0,1.002004008016032
58,2020-06-04,1,94,0,1.0638297872340425,5.0,483.0,1.0351966873706004
58,2020-06-05,0,98,0,0.0,3.0,496.0,0.6048387096774194
58,2020-06-06,0,62,0,0.0,2.0,525.0,0.38095238095238093
58,2020-06-07,0,28,0,0.0,2.0,535.0,0.3738317757009346
58,2020-06-08,0,97,0,0.0,2.0,600.0,0.33333333333333337
58,2020-06-09,0,80,0,0.0,1.0,563.0,0.17761989342806395
58,2020-06-10,2,91,0,2.197802197802198,3.0,550.0,0.5454545454545455
58,2020-06-11,0,89,0,0.0,2.0,545.0,0.3669724770642202
58,2020-06-12,0,107,0,0.0,2.0,554.0,0.36101083032490977
58,2020-06-13,0,38,0,0.0,2.0,530.0,0.37735849056603776
58,2020-06-14,0,20,0,0.0,2.0,522.0,0.38314176245210724
58,2020-06-15,0,89,0,0.0,2.0,514.0,0.38910505836575876
58,2020-06-16,0,111,0,0.0,2.0,545.0,0.3669724770642202
58,2020-06-17,0,133,0,0.0,0.0,587.0,0.0
58,2020-06-18,0,125,0,0.0,0.0,623.0,0.0
58,2020-06-19,1,91,0,1.098901098901099,1.0,607.0,0.16474464579901155
58,2020-06-20,0,36,0,0.0,1.0,605.0,0.1652892561983471
58,2020-06-21,1,27,0,3.7037037037037033,2.0,612.0,0.32679738562091504
58,2020-06-22,0,98,0,0.0,2.0,621.0,0.322061191626409
58,2020-06-23,0,95,0,0.0,2.0,605.0,0.3305785123966942
58,2020-06-24,0,79,0,0.0,2.0,551.0,0.3629764065335753
58,2020-06-25,0,198,0,0.0,2.0,624.0,0.3205128205128205
58,2020-06-26,1,113,0,0.8849557522123894,2.0,646.0,0.30959752321981426
58,2020-06-27,0,48,0,0.0,2.0,658.0,0.303951367781155
58,2020-06-28,0,26,0,0.0,1.0,657.0,0.15220700152207
58,2020-06-29,3,120,0,2.5,4.0,679.0,0.5891016200294551
58,2020-06-30,0,129,0,0.0,4.0,713.0,0.5610098176718092
58,2020-07-01,8,274,0,2.9197080291970803,12.0,908.0,1.3215859030837005
58,2020-07-02,1,227,0,0.4405286343612335,13.0,937.0,1.3874066168623265
58,2020-07-03,0,182,0,0.0,12.0,1006.0,1.1928429423459244
58,2020-07-04,7,117,0,5.982905982905983,19.0,1075.0,1.7674418604651163
58,2020-07-05,0,16,0,0.0,19.0,1065.0,1.784037558685446
58,2020-07-06,1,307,0,0.32573289902280134,17.0,1252.0,1.3578274760383386
58,2020-07-07,0,225,0,0.0,17.0,1348.0,1.261127596439169
58,2020-07-08,2,172,0,1.1627906976744187,11.0,1246.0,0.8828250401284109
58,2020-07-09,3,150,0,2.0,13.0,1169.0,1.1120615911035072
58,2020-07-10,0,130,0,0.0,13.0,1117.0,1.1638316920322291
58,2020-07-11,0,56,0,0.0,6.0,1056.0,0.5681818181818182
58,2020-07-12,0,30,0,0.0,6.0,1070.0,0.5607476635514018
58,2020-07-13,1,150,0,0.6666666666666667,6.0,913.0,0.6571741511500547
58,2020-07-14,0,21,0,0.0,6.0,709.0,0.846262341325811
58,2020-07-15,2,144,0,1.3888888888888888,6.0,681.0,0.881057268722467
58,2020-07-16,1,169,0,0.591715976331361,4.0,700.0,0.5714285714285714
58,2020-07-17,2,174,0,1.1494252873563218,6.0,744.0,0.8064516129032258
58,2020-07-18,0,60,0,0.0,6.0,748.0,0.8021390374331552
58,2020-07-19,1,170,0,0.5882352941176471,7.0,888.0,0.7882882882882882
58,2020-07-20,0,166,0,0.0,6.0,904.0,0.6637168141592921
58,2020-07-21,0,147,0,0.0,6.0,1030.0,0.5825242718446602
58,2020-07-22,0,114,0,0.0,4.0,1000.0,0.4
58,2020-07-23,1,146,0,0.684931506849315,4.0,977.0,0.4094165813715456
58,2020-07-24,0,167,0,0.0,2.0,970.0,0.2061855670103093
58,2020-07-25,1,69,0,1.4492753623188406,3.0,979.0,0.30643513789581206
58,2020-07-26,1,300,0,0.33333333333333337,3.0,1109.0,0.2705139765554554
58,2020-07-27,0,150,0,0.0,3.0,1093.0,0.2744739249771272
58,2020-07-28,1,186,0,0.5376344086021506,4.0,1132.0,0.35335689045936397
58,2020-07-29,0,168,0,0.0,4.0,1186.0,0.33726812816188867
58,2020-07-30,1,168,0,0.5952380952380952,4.0,1208.0,0.33112582781456956
58,2020-07-31,0,276,0,0.0,4.0,1317.0,0.30372057706909644
58,2020-08-01,0,74,0,0.0,3.0,1322.0,0.22692889561270801
58,2020-08-02,0,28,0,0.0,2.0,1050.0,0.19047619047619047
58,2020-08-03,2,195,0,1.0256410256410255,4.0,1095.0,0.365296803652968
58,2020-08-04,0,190,0,0.0,3.0,1099.0,0.27297543221110104
58,2020-08-05,1,196,0,0.5102040816326531,4.0,1127.0,0.354924578527063
58,2020-08-06,1,194,0,0.5154639175257731,4.0,1153.0,0.3469210754553339
58,2020-08-07,2,247,0,0.8097165991902834,6.0,1124.0,0.5338078291814947
58,2020-08-08,2,72,0,2.7777777777777777,8.0,1122.0,0.7130124777183601
58,2020-08-09,0,25,0,0.0,8.0,1119.0,0.7149240393208222
58,2020-08-10,0,155,0,0.0,6.0,1079.0,0.5560704355885079
58,2020-08-11,4,179,0,2.2346368715083798,10.0,1068.0,0.9363295880149813
58,2020-08-12,2,171,0,1.1695906432748537,11.0,1043.0,1.0546500479386385
58,2020-08-13,0,164,0,0.0,10.0,1013.0,0.9871668311944718
58,2020-08-14,1,210,0,0.4761904761904762,9.0,976.0,0.9221311475409836
58,2020-08-15,2,144,0,1.3888888888888888,9.0,1048.0,0.8587786259541985
58,2020-08-16,1,34,0,2.941176470588235,10.0,1057.0,0.9460737937559129
58,2020-08-17,3,249,0,1.2048192771084338,13.0,1151.0,1.1294526498696786
58,2020-08-18,2,286,0,0.6993006993006993,11.0,1258.0,0.8744038155802861
58,2020-08-19,4,207,0,1.932367149758454,13.0,1294.0,1.0046367851622875
58,2020-08-20,3,205,0,1.4634146341463417,16.0,1335.0,1.198501872659176
58,2020-08-21,5,356,0,1.4044943820224718,20.0,1481.0,1.350438892640108
58,2020-08-22,0,265,0,0.0,18.0,1602.0,1.1235955056179776
58,2020-08-23,0,33,0,0.0,17.0,1601.0,1.061836352279825
58,2020-08-24,10,300,0,3.3333333333333335,24.0,1652.0,1.4527845036319613
58,2020-08-25,5,233,0,2.1459227467811157,27.0,1599.0,1.6885553470919326
58,2020-08-26,2,275,0,0.7272727272727273,25.0,1667.0,1.4997000599880024
58,2020-08-27,7,286,0,2.4475524475524475,29.0,1748.0,1.6590389016018305
58,2020-08-28,13,459,0,2.832244008714597,37.0,1851.0,1.9989195029713667
58,2020-08-29,6,344,0,1.744186046511628,43.0,1930.0,2.227979274611399
58,2020-08-30,2,45,0,4.444444444444445,45.0,1942.0,2.317198764160659
58,2020-08-31,7,445,0,1.5730337078651686,42.0,2087.0,2.0124580737901296
58,2020-09-01,8,434,0,1.8433179723502304,45.0,2288.0,1.9667832167832169
58,2020-09-02,4,358,0,1.1173184357541899,47.0,2371.0,1.9822859552931251
58,2020-09-03,16,383,0,4.177545691906006,56.0,2468.0,2.2690437601296596
58,2020-09-04,10,347,0,2.881844380403458,53.0,2356.0,2.2495755517826828
58,2020-09-05,2,247,0,0.8097165991902834,49.0,2259.0,2.1691013722886234
58,2020-09-06,1,47,0,2.127659574468085,48.0,2261.0,2.122954444935869
58,2020-09-07,14,507,0,2.7613412228796843,55.0,2323.0,2.3676280671545413
58,2020-09-08,10,538,0,1.858736059479554,57.0,2427.0,2.3485784919653896
58,2020-09-09,5,563,0,0.8880994671403196,58.0,2632.0,2.2036474164133737
58,2020-09-10,9,661,0,1.361573373676248,51.0,2910.0,1.7525773195876289
58,2020-09-11,11,637,0,1.726844583987441,52.0,3200.0,1.625
58,2020-09-12,21,405,0,5.185185185185185,71.0,3358.0,2.114353782013103
58,2020-09-13,2,65,0,3.076923076923077,72.0,3376.0,2.132701421800948
58,2020-09-14,20,516,0,3.875968992248062,78.0,3385.0,2.3042836041358936
58,2020-09-15,15,584,0,2.5684931506849313,83.0,3431.0,2.4191197901486445
58,2020-09-16,41,551,0,7.441016333938294,119.0,3419.0,3.480549868382568
58,2020-09-17,19,527,0,3.6053130929791273,129.0,3285.0,3.9269406392694064
58,2020-09-18,13,571,0,2.276707530647986,131.0,3219.0,4.069586828207518
58,2020-09-19,6,322,0,1.8633540372670807,116.0,3136.0,3.6989795918367347
58,2020-09-20,0,36,0,0.0,114.0,3107.0,3.6691342130672675
58,2020-09-21,22,372,0,5.913978494623656,116.0,2963.0,3.914951063111711
58,2020-09-22,11,481,0,2.2869022869022873,112.0,2860.0,3.9160839160839163
58,2020-09-23,17,456,0,3.7280701754385963,88.0,2765.0,3.1826401446654615
58,2020-09-24,9,412,0,2.1844660194174756,78.0,2650.0,2.943396226415094
58,2020-09-25,15,378,0,3.968253968253968,80.0,2457.0,3.2560032560032557
58,2020-09-26,1,230,0,0.43478260869565216,75.0,2365.0,3.171247357293869
58,2020-09-27,1,53,0,1.8867924528301887,76.0,2382.0,3.190596137699412
58,2020-09-28,11,385,0,2.857142857142857,65.0,2395.0,2.7139874739039667
58,2020-09-29,11,360,0,3.0555555555555554,65.0,2274.0,2.8583992963940195
58,2020-09-30,9,311,0,2.8938906752411575,57.0,2129.0,2.6773132926256458
58,2020-10-01,6,279,0,2.1505376344086025,54.0,1996.0,2.7054108216432864
58,2020-10-02,9,293,0,3.0716723549488054,48.0,1911.0,2.511773940345369
58,2020-10-03,4,227,0,1.762114537444934,51.0,1908.0,2.6729559748427674
58,2020-10-04,1,43,0,2.3255813953488373,51.0,1898.0,2.6870389884088515
58,2020-10-05,13,333,0,3.903903903903904,53.0,1846.0,2.8710725893824485
58,2020-10-06,20,303,0,6.6006600660066,62.0,1789.0,3.465623253214086
58,2020-10-07,30,305,0,9.836065573770492,83.0,1783.0,4.655075715086932
58,2020-10-08,20,307,0,6.514657980456026,97.0,1811.0,5.356156819436776
58,2020-10-09,29,432,0,6.712962962962964,117.0,1950.0,6.0
58,2020-10-10,5,149,0,3.3557046979865772,118.0,1872.0,6.303418803418803
58,2020-10-11,6,51,0,11.76470588235294,123.0,1880.0,6.542553191489361
58,2020-10-12,45,595,0,7.563025210084033,155.0,2142.0,7.2362278244631195
58,2020-10-13,33,379,0,8.70712401055409,168.0,2218.0,7.57439134355275
58,2020-10-14,51,509,0,10.019646365422396,189.0,2422.0,7.803468208092486
58,2020-10-15,41,481,0,8.523908523908524,210.0,2596.0,8.089368258859784
58,2020-10-16,56,418,0,13.397129186602871,237.0,2582.0,9.178931061192873
